country,country_code,date,download_kbps,upload_kbps,total_tests,distance_miles
Canada,CA,1/7/2012,12107.7,1746.85,1549359,74.381
Canada,CA,1/8/2012,12063.2,1717.69,1556538,74.1688
Canada,CA,1/9/2012,12031.6,1733.43,1571917,74.1682
Canada,CA,1/10/2012,12025.1,1753.62,1587823,74.229
Canada,CA,1/11/2012,12032.4,1752.9,1598252,74.1677
Canada,CA,1/12/2012,12032,1747.25,1607284,74.1137
Canada,CA,1/13/2012,12023.1,1744.99,1613460,74.0848
Canada,CA,1/14/2012,11990.9,1719.34,1622358,74.106
Canada,CA,1/15/2012,11953.8,1695.94,1632695,74.0733
Canada,CA,1/16/2012,11940.7,1710.83,1648718,74.1735
Canada,CA,1/17/2012,11951.3,1728.2,1667219,74.2049
Canada,CA,1/18/2012,11945.4,1727.15,1676565,74.1837
Canada,CA,1/19/2012,11952.5,1729.15,1684429,74.1348
Canada,CA,1/20/2012,11948.6,1728.81,1694478,74.0926
Canada,CA,1/21/2012,11950.9,1711.91,1705998,73.9242
Canada,CA,1/22/2012,11933.1,1700.14,1720419,73.8121
Canada,CA,1/23/2012,11936.9,1719.87,1748432,73.8597
Canada,CA,1/24/2012,11958.9,1740.53,1780091,73.9241
Canada,CA,1/25/2012,11978.7,1759.86,1804535,73.9512
Canada,CA,1/26/2012,12002.4,1778.52,1814057,74.011
Canada,CA,1/27/2012,12027.3,1789.63,1819688,74.0857
Canada,CA,1/28/2012,12040.1,1782.81,1822088,74.0287
Canada,CA,1/29/2012,12041.1,1777.86,1832299,73.9553
Canada,CA,1/30/2012,12052.9,1792.62,1851167,73.9846
Canada,CA,1/31/2012,12097.2,1813.63,1867318,73.9923
Canada,CA,2/1/2012,12129.5,1835.01,1868863,74.1512
Canada,CA,2/2/2012,12167.3,1842.29,1866344,74.1616
Canada,CA,2/3/2012,12197.6,1847.88,1861111,74.2012
Canada,CA,2/4/2012,12202,1832.24,1856981,74.0218
Canada,CA,2/5/2012,12197.4,1821.08,1850391,73.9167
Canada,CA,2/6/2012,12208.4,1840.06,1852813,73.8664
Canada,CA,2/7/2012,12230.4,1863.32,1858235,73.9661
Canada,CA,2/8/2012,12257,1864.4,1857093,73.9456
Canada,CA,2/9/2012,12278.6,1864.35,1853585,73.8678
Canada,CA,2/10/2012,12286.7,1861.54,1851499,73.8665
Canada,CA,2/11/2012,12291.1,1846.07,1850158,73.6672
Canada,CA,2/12/2012,12289.8,1829.01,1848123,73.4317
Canada,CA,2/13/2012,12312.2,1853.91,1848357,73.4174
Canada,CA,2/14/2012,12342.9,1875.83,1845267,73.3692
Canada,CA,2/15/2012,12354.2,1880.25,1843907,73.2742
Canada,CA,2/16/2012,12360,1886.81,1840682,73.2232
Canada,CA,2/17/2012,12375.4,1888.28,1840665,73.1848
Canada,CA,2/18/2012,12370.9,1869.35,1839248,73.1216
Canada,CA,2/19/2012,12369.6,1853.93,1831715,73.1093
Canada,CA,2/20/2012,12351.9,1863.28,1834568,73.2065
Canada,CA,2/21/2012,12359.8,1885.2,1837663,73.2979
Canada,CA,2/22/2012,12364.6,1886.89,1833490,73.3565
Canada,CA,2/23/2012,12373.6,1886.62,1828673,73.3297
Canada,CA,2/24/2012,12377.9,1884.69,1826685,73.3095
Canada,CA,2/25/2012,12370.7,1865.76,1825207,73.138
Canada,CA,2/26/2012,12358.6,1848.16,1819005,73.0225
Canada,CA,2/27/2012,12357,1871.82,1820314,73.1107
Canada,CA,2/28/2012,12372.2,1894.1,1821928,73.1538
Canada,CA,2/29/2012,12373,1898.9,1822132,73.1065
Canada,CA,3/1/2012,12389.3,1905.09,1820642,72.75
Canada,CA,3/2/2012,12397.1,1903.96,1815826,72.9138
Canada,CA,3/3/2012,12411.7,1881.79,1816697,72.8573
Canada,CA,3/4/2012,12391.9,1860.02,1814195,72.8485
Canada,CA,3/5/2012,12387.6,1879.6,1817519,73.2365
Canada,CA,3/6/2012,12402.4,1901.23,1824604,73.459
Canada,CA,3/7/2012,12407.6,1904.2,1822633,73.6478
Canada,CA,3/8/2012,12414.6,1902.39,1821325,73.7476
Canada,CA,3/9/2012,12411.8,1904.55,1818798,73.8073
Canada,CA,3/10/2012,12401.2,1886.25,1814707,73.8117
Canada,CA,3/11/2012,12382.7,1871.02,1802959,73.8801
Canada,CA,3/12/2012,12368.3,1888.42,1801752,74.1141
Canada,CA,3/13/2012,12368.3,1905.77,1801049,74.3844
Canada,CA,3/14/2012,12362.3,1903.06,1797639,74.5154
Canada,CA,3/15/2012,12359.2,1904.46,1797652,74.632
Canada,CA,3/16/2012,12364.3,1909.71,1791802,74.7026
Canada,CA,3/17/2012,12372.6,1893.56,1781288,74.7318
Canada,CA,3/18/2012,12360.8,1876.42,1766598,74.728
Canada,CA,3/19/2012,12364.8,1897.74,1763116,74.9268
Canada,CA,3/20/2012,12369.2,1916.88,1763313,75.055
Canada,CA,3/21/2012,12392.4,1930.52,1752194,75.1609
Canada,CA,3/22/2012,12411.3,1932.29,1743158,75.2436
Canada,CA,3/23/2012,12422.6,1928.76,1735919,75.2392
Canada,CA,3/24/2012,12422,1915.04,1727690,75.132
Canada,CA,3/25/2012,12412.4,1901.42,1711576,75.0572
Canada,CA,3/26/2012,12413.7,1925.05,1709417,75.1445
